gene_id,P1-1,P1-4,P2-1,P2-4,P3-1,P3-4,P4-1,P4-4,P5-1,P5-4
ENSG00000265615,0,0,0,0,0,0,0,0,0,0
ENSG00000265616,0,0,0,0,0,0,0,0,0,0
ENSG00000265617,0,0,0,0,0,0,0,0,0,0
ENSG00000265619,0,0,0,0,0,0,0,0,0,0
ENSG00000265626,0,0,0,0,0,0,0,0,0,0
ENSG00000265630,5,2,5,2,3,2,4,2,5,4
ENSG00000265631,0,0,0,0,0,0,0,0,0,0
ENSG00000265632,0,0,0,0,0,0,0,0,0,0
ENSG00000265635,0,0,0,0,0,0,0,0,0,0
ENSG00000265637,0,0,0,0,0,0,0,0,0,0
ENSG00000265639,0,0,0,0,0,0,0,0,0,0
ENSG00000265641,0,0,0,0,0,0,0,0,0,0
ENSG00000265643,0,0,0,0,0,0,0,0,0,0
ENSG00000265644,0,0,0,0,0,0,0,0,0,0
ENSG00000265646,0,0,0,0,0,0,0,0,0,0
ENSG00000265647,0,0,0,0,0,0,0,0,0,0
ENSG00000265650,0,0,0,0,0,0,0,0,0,0
ENSG00000265655,0,0,0,0,0,0,0,0,0,0
ENSG00000265658,0,0,0,0,0,0,0,0,0,0
ENSG00000265660,0,0,0,0,0,0,0,0,0,0
ENSG00000265664,0,0,0,0,0,0,0,0,0,0
ENSG00000265665,0,0,0,0,0,0,0,0,0,0
ENSG00000265667,0,0,0,0,0,0,0,0,0,0
ENSG00000265669,0,0,0,0,0,0,0,0,0,0
ENSG00000265670,0,0,0,0,0,0,0,0,0,0
ENSG00000265671,0,0,0,0,0,0,0,0,0,0
ENSG00000265673,0,0,0,0,0,0,0,0,0,0
ENSG00000265675,0,0,0,0,0,0,0,0,0,0
ENSG00000265679,0,0,0,0,0,0,0,0,0,0
ENSG00000265682,0,0,0,0,0,0,0,0,0,0
ENSG00000265683,2,3,0,1,2,3,3,3,0,3
ENSG00000265686,0,0,0,0,0,0,0,0,0,0
ENSG00000265688,3,3,3,0,0,0,5,0,3,5
ENSG00000265691,0,0,0,0,0,0,0,0,0,0
ENSG00000265692,0,6,0,0,0,0,0,0,0,0
ENSG00000265698,0,0,0,0,0,0,0,0,0,0
ENSG00000265699,0,0,0,0,0,0,0,0,0,0
ENSG00000265702,0,0,0,0,0,0,0,0,0,0
ENSG00000265709,0,0,0,0,0,0,0,0,0,0
ENSG00000265712,0,0,0,0,0,0,0,0,0,0
ENSG00000265714,0,0,0,0,0,0,0,0,0,0
ENSG00000265717,0,0,0,0,0,0,0,0,0,0
ENSG00000265720,0,0,0,0,0,0,0,0,0,0
ENSG00000265725,0,0,0,0,0,0,0,0,0,0
ENSG00000265730,0,0,0,0,0,0,0,0,0,0
ENSG00000265737,0,0,0,0,0,0,0,0,0,0
ENSG00000265740,0,0,0,0,0,0,0,0,0,0
ENSG00000265743,0,0,0,0,0,0,0,0,0,0
ENSG00000265744,0,0,0,0,0,0,0,0,0,0
ENSG00000265745,0,0,0,0,0,0,0,0,0,0
ENSG00000265746,0,0,0,0,0,0,0,0,0,0
ENSG00000265752,0,4,0,0,0,0,0,0,0,0
ENSG00000265758,0,0,0,0,0,0,0,0,0,0
ENSG00000265763,0,3,3,0,0,8,1,4,0,0
ENSG00000265764,0,0,0,0,0,0,0,0,0,0
ENSG00000265766,0,0,0,0,0,0,0,0,0,0
ENSG00000265771,0,0,0,0,0,0,0,0,0,0
ENSG00000265776,0,0,0,0,0,0,0,0,0,0
ENSG00000265780,0,2,0,0,0,0,0,0,0,0
ENSG00000265781,0,0,0,0,0,0,0,0,0,0
ENSG00000265783,0,0,0,0,0,0,0,0,0,0
ENSG00000265786,0,0,0,0,0,0,0,0,0,0
ENSG00000265787,3,7,6,4,6,17,37,27,3,7
ENSG00000265788,0,0,0,0,0,0,0,0,0,0
ENSG00000265789,0,0,0,0,0,0,0,0,0,0
ENSG00000265793,0,0,0,0,0,0,0,0,0,0
ENSG00000265799,0,0,0,0,0,0,0,0,0,0
ENSG00000265804,0,0,0,0,0,0,0,0,0,0
ENSG00000265810,0,0,0,0,0,0,0,0,0,0
ENSG00000265813,0,0,0,0,0,0,0,0,0,0
ENSG00000265814,0,0,0,0,0,0,0,0,0,0
ENSG00000265822,0,0,0,0,0,0,0,0,0,0
ENSG00000265828,0,0,0,0,0,0,0,0,0,0
ENSG00000265829,0,0,0,0,0,0,0,0,0,0
ENSG00000265831,0,0,0,0,0,0,0,0,0,0
ENSG00000265833,0,0,0,0,0,0,0,0,0,0
ENSG00000265835,0,0,0,0,0,0,0,0,0,0
ENSG00000265836,0,0,0,0,0,0,0,0,0,0
ENSG00000265837,0,0,0,0,0,0,0,0,0,0
ENSG00000265840,0,0,0,0,0,0,0,0,0,0
ENSG00000265841,0,0,0,0,0,0,0,0,0,0
ENSG00000265843,0,0,0,0,0,0,0,0,0,0
ENSG00000265844,0,0,0,0,0,0,0,0,0,0
ENSG00000265846,0,0,0,0,0,0,0,0,0,0
ENSG00000265848,0,0,0,0,0,0,0,0,0,0
ENSG00000265853,0,0,0,0,0,0,0,0,0,0
ENSG00000265855,0,0,0,0,0,0,0,0,0,0
ENSG00000265856,0,0,0,0,0,0,0,0,0,1
ENSG00000265858,0,0,0,0,0,0,0,0,0,0
ENSG00000265861,0,0,0,0,0,0,0,0,0,0
ENSG00000265863,0,0,0,0,0,0,0,0,0,0
ENSG00000265865,0,0,0,0,0,0,0,0,0,0
ENSG00000265866,1,0,0,0,0,0,0,0,0,0
ENSG00000265872,0,0,0,0,0,0,0,0,0,0
ENSG00000265873,0,0,0,0,0,0,0,0,0,0
ENSG00000265875,0,0,0,0,0,0,0,0,0,0
ENSG00000265881,1,0,0,0,0,0,0,0,0,0
ENSG00000265882,0,0,0,0,0,0,0,0,0,0
ENSG00000265883,0,0,0,0,0,0,0,0,0,0
ENSG00000265885,0,0,0,0,0,0,0,0,0,0
ENSG00000265888,0,0,0,0,0,0,0,0,0,0
ENSG00000265892,0,0,0,0,0,0,2,0,0,0
ENSG00000265893,0,0,0,0,0,0,0,0,0,0
ENSG00000265894,0,0,0,0,0,0,0,0,0,0
ENSG00000265897,0,0,0,0,0,0,0,0,0,0
ENSG00000265899,0,0,0,0,0,0,0,0,0,0
ENSG00000265902,0,0,0,0,0,0,0,0,0,0
ENSG00000265907,0,0,0,0,0,0,0,0,0,0
ENSG00000265916,1,1,1,0,0,2,0,0,0,0
ENSG00000265918,0,0,0,0,0,0,0,0,0,0
ENSG00000265919,0,0,0,0,0,0,0,0,0,0
ENSG00000265924,0,0,0,0,0,0,0,0,0,0
ENSG00000265927,0,0,0,0,0,0,0,0,0,0
ENSG00000265929,0,0,0,0,0,0,0,0,0,0
ENSG00000265933,0,0,0,0,0,0,0,0,0,0
ENSG00000265934,0,0,0,0,0,0,0,0,0,0
ENSG00000265935,0,0,0,0,0,0,0,0,0,0
ENSG00000265944,0,0,0,0,0,0,0,0,0,0
ENSG00000265946,0,0,0,0,0,0,0,0,0,0
ENSG00000265956,0,0,0,0,0,0,0,0,0,0
ENSG00000265959,0,0,0,0,0,0,0,0,0,0
ENSG00000265960,0,0,0,0,0,0,0,0,0,0
ENSG00000265961,0,0,0,0,0,0,0,0,0,0
ENSG00000265971,0,0,0,0,0,0,0,0,0,0
ENSG00000265973,0,0,0,0,0,0,0,0,0,0
ENSG00000265975,0,0,0,0,0,0,0,0,0,0
ENSG00000265976,0,0,0,0,0,0,0,0,0,0
ENSG00000265978,0,0,0,0,0,0,0,0,0,1
ENSG00000265980,0,0,0,0,0,0,0,0,0,0
ENSG00000265981,0,0,0,0,0,0,0,0,0,0
ENSG00000265984,0,0,0,0,0,0,0,0,0,0
ENSG00000265985,0,0,0,0,0,0,0,0,0,0
ENSG00000265986,0,0,0,0,0,0,0,0,0,0
ENSG00000265990,0,0,0,0,0,0,0,0,0,0
ENSG00000265993,0,0,0,0,0,0,0,0,0,0
ENSG00000265994,0,0,0,0,0,0,0,0,0,0
ENSG00000265995,0,0,0,0,0,0,0,0,0,0
ENSG00000266003,0,0,0,0,0,0,0,0,0,0
ENSG00000266006,0,0,0,0,0,0,0,0,0,0
ENSG00000266010,0,0,0,0,0,0,0,0,0,0
ENSG00000266013,0,0,0,0,0,0,0,0,0,0
ENSG00000266014,0,0,0,0,0,0,0,0,0,0
ENSG00000266015,0,0,0,0,0,0,0,0,0,0
ENSG00000266016,0,0,0,0,0,0,0,0,0,0
ENSG00000266017,0,1,0,0,0,0,0,1,0,1
ENSG00000266018,0,0,0,0,0,0,0,0,0,0
ENSG00000266020,0,0,0,0,0,0,0,0,0,0
ENSG00000266025,0,0,0,0,0,0,0,0,0,0
ENSG00000266030,0,0,0,0,0,0,0,0,0,0
ENSG00000266032,0,0,1,0,0,2,0,1,0,0
ENSG00000266039,0,0,0,0,0,0,0,0,0,0
ENSG00000266043,0,0,0,0,0,0,0,0,0,0
ENSG00000266048,0,0,0,0,0,0,0,0,0,0
ENSG00000266050,0,0,0,0,0,0,0,2,0,0
ENSG00000266051,0,0,0,0,0,0,0,0,0,0
ENSG00000266052,0,0,0,0,0,0,0,0,0,0
ENSG00000266055,0,0,0,0,0,0,0,0,0,0
ENSG00000266057,0,0,0,0,0,0,0,0,0,0
ENSG00000266059,0,0,0,0,0,0,0,0,0,0
ENSG00000266060,0,0,0,0,0,0,0,0,0,0
ENSG00000266065,0,0,0,0,0,0,0,0,0,0
ENSG00000266066,16,22,16,13,19,17,26,22,5,19
ENSG00000266069,0,0,0,0,0,0,0,0,0,0
ENSG00000266071,0,0,0,0,0,0,0,0,0,0
ENSG00000266073,0,0,0,0,0,0,0,0,0,0
ENSG00000266074,61,78,71,49,49,73,65,74,58,66
ENSG00000266078,0,0,0,0,0,0,0,0,0,0
ENSG00000266082,0,0,0,0,0,0,0,0,0,0
ENSG00000266088,0,0,0,0,0,0,0,0,0,0
ENSG00000266090,0,0,0,0,0,0,0,0,0,0
ENSG00000266099,0,0,0,0,0,0,0,0,0,0
ENSG00000266102,0,0,0,0,0,0,0,0,0,0
ENSG00000266105,0,0,0,0,0,0,0,0,0,0
ENSG00000266106,0,0,0,0,0,0,0,0,0,0
ENSG00000266108,0,0,0,0,0,0,0,0,0,0
ENSG00000266110,0,0,0,0,0,0,0,0,0,0
ENSG00000266112,0,0,0,0,0,0,0,0,0,0
ENSG00000266115,0,0,0,0,0,0,0,0,0,0
ENSG00000266117,0,0,0,0,0,0,0,0,0,0
ENSG00000266121,0,0,0,0,0,0,0,0,0,0
ENSG00000266128,0,0,0,0,0,0,0,0,0,0
ENSG00000266133,0,0,0,0,0,0,0,0,0,0
ENSG00000266136,0,0,0,0,0,0,0,0,0,0
ENSG00000266140,0,0,0,0,0,0,0,0,0,0
ENSG00000266143,0,0,0,1,0,0,0,0,0,0
ENSG00000266151,0,0,0,0,0,0,0,0,0,0
ENSG00000266153,0,0,0,0,0,0,0,0,0,0
ENSG00000266155,0,0,0,0,0,0,0,0,0,0
ENSG00000266156,0,0,0,0,0,0,0,0,0,0
ENSG00000266158,0,0,0,0,0,0,0,0,0,0
ENSG00000266166,0,0,0,0,0,0,0,0,0,0
ENSG00000266168,0,0,0,0,0,0,0,0,0,0
ENSG00000266174,0,0,0,0,0,0,0,0,0,0
ENSG00000266179,0,0,0,0,0,0,0,0,0,0
ENSG00000266181,0,0,0,0,0,0,0,0,0,0
ENSG00000266185,0,0,0,0,0,0,0,0,0,0
ENSG00000266187,0,0,0,0,0,0,0,0,0,0
ENSG00000266189,0,0,1,0,1,0,0,0,0,0
ENSG00000266190,0,0,0,0,0,0,0,0,0,0
ENSG00000266192,0,1,0,0,0,0,0,0,0,0
ENSG00000266193,0,0,0,0,0,0,0,0,0,0
ENSG00000266194,0,0,0,0,0,0,0,0,0,0
ENSG00000266195,0,0,0,0,0,0,0,0,0,0
ENSG00000266196,0,0,0,0,0,0,0,0,0,0
ENSG00000266200,0,0,0,0,0,0,0,0,0,0
ENSG00000266201,0,0,0,0,0,0,0,0,0,0
ENSG00000266204,0,0,0,0,0,0,0,0,0,0
ENSG00000266205,0,0,0,0,0,0,0,0,0,0
ENSG00000266207,0,0,0,0,0,0,0,0,0,0
ENSG00000266208,11,24,12,16,11,36,22,8,7,22
ENSG00000266209,0,0,0,0,0,0,1,0,0,0
ENSG00000266210,0,1,0,0,0,0,0,0,0,0
ENSG00000266211,0,0,0,0,0,0,0,0,0,0
ENSG00000266213,0,0,0,0,0,0,0,0,0,0
ENSG00000266217,0,0,0,0,0,0,0,0,0,0
ENSG00000266218,0,0,0,0,0,0,0,0,0,0
ENSG00000266220,0,0,0,0,0,0,0,0,0,0
ENSG00000266222,0,0,0,0,0,0,0,0,0,0
ENSG00000266224,0,0,0,0,0,0,0,0,0,0
ENSG00000266226,0,0,0,0,0,0,0,0,0,0
ENSG00000266227,0,0,0,0,0,0,0,0,0,0
ENSG00000266230,0,0,0,0,0,0,0,0,0,0
ENSG00000266232,0,0,0,0,0,0,0,0,0,0
ENSG00000266233,0,0,0,0,0,0,0,0,0,0
ENSG00000266237,0,0,0,0,0,0,0,0,0,0
ENSG00000266240,0,0,0,0,0,0,0,0,0,0
ENSG00000266242,0,0,0,0,0,0,0,0,0,0
ENSG00000266244,0,0,0,0,0,0,0,0,0,0
ENSG00000266246,0,0,0,0,0,0,0,0,0,0
ENSG00000266248,0,0,0,0,0,0,0,0,0,0
ENSG00000266251,0,0,0,0,0,0,0,0,0,0
ENSG00000266252,1,0,0,0,1,0,0,0,1,0
ENSG00000266254,0,0,0,0,0,0,0,0,0,0
ENSG00000266255,0,0,0,0,0,0,0,0,0,0
ENSG00000266256,0,0,0,0,0,0,0,0,0,0
ENSG00000266257,0,0,0,0,0,0,0,0,0,0
ENSG00000266262,0,0,0,0,0,0,0,0,0,0
ENSG00000266265,4,5,9,5,3,3,2,9,8,10
ENSG00000266268,0,0,0,0,0,0,0,0,0,0
ENSG00000266272,0,0,0,0,0,0,0,0,0,0
ENSG00000266273,0,0,0,0,0,0,0,0,0,0
ENSG00000266277,0,0,0,0,0,0,0,0,0,0
ENSG00000266278,0,0,0,0,0,0,0,0,0,0
ENSG00000266279,0,0,0,0,0,0,0,0,0,0
ENSG00000266283,0,0,0,0,0,0,0,0,0,0
ENSG00000266287,0,0,0,0,0,0,0,0,0,0
ENSG00000266288,0,0,0,0,0,0,0,0,0,0
ENSG00000266290,0,0,0,0,0,0,0,0,0,0
ENSG00000266296,0,0,2,0,2,0,0,0,2,0
ENSG00000266299,0,0,0,0,0,0,0,0,0,0
ENSG00000266305,0,0,0,0,0,0,0,0,0,0
ENSG00000266306,0,0,0,0,0,0,0,0,0,0
ENSG00000266307,0,1,0,0,0,0,0,0,0,0
ENSG00000266309,0,0,0,0,0,0,0,0,0,0
ENSG00000266310,0,0,0,0,0,0,0,0,0,0
ENSG00000266311,0,0,0,0,0,0,0,0,0,0
ENSG00000266312,0,0,0,0,0,0,0,0,0,0
ENSG00000266313,0,0,0,0,0,0,0,0,0,0
ENSG00000266318,0,0,0,0,0,0,0,0,0,0
ENSG00000266319,0,0,0,0,0,0,0,0,0,0
ENSG00000266324,0,0,0,0,0,0,0,0,0,0
ENSG00000266325,0,0,0,0,0,0,0,0,0,0
ENSG00000266327,0,0,0,0,0,0,0,0,0,0
ENSG00000266328,0,0,0,0,0,0,0,0,0,0
ENSG00000266329,0,0,0,0,0,0,0,0,0,0
ENSG00000266330,0,0,0,0,0,0,0,0,0,0
ENSG00000266333,0,0,0,0,0,0,0,0,0,0
ENSG00000266335,0,0,0,0,0,0,0,0,0,0
ENSG00000266336,0,0,0,0,0,0,0,0,0,0
ENSG00000266338,49,152,82,65,62,85,116,82,59,62
ENSG00000266349,0,0,0,0,0,0,0,0,0,0
ENSG00000266354,0,0,0,0,0,0,0,0,0,0
ENSG00000266356,0,0,0,0,0,0,0,0,0,0
ENSG00000266357,0,0,0,0,0,0,0,0,0,0
ENSG00000266358,0,0,0,0,0,0,0,0,0,0
ENSG00000266363,0,0,0,0,0,0,0,0,0,0
ENSG00000266364,0,0,0,0,0,0,0,0,0,0
ENSG00000266365,0,0,0,0,0,0,0,0,0,0
ENSG00000266378,0,0,2,0,0,0,0,0,0,0
ENSG00000266379,0,0,0,0,0,0,0,0,0,0
ENSG00000266385,0,0,0,0,0,0,3,0,0,0
ENSG00000266388,0,0,0,0,0,0,0,0,0,0
ENSG00000266389,0,0,0,0,0,0,0,0,0,0
ENSG00000266390,0,0,0,0,0,0,0,0,0,0
ENSG00000266391,0,0,0,0,0,0,0,0,0,0
ENSG00000266392,0,0,0,0,0,0,0,0,0,1
ENSG00000266393,0,0,0,0,0,0,0,0,0,0
ENSG00000266396,0,0,0,0,0,0,0,0,0,0
ENSG00000266397,0,0,0,0,0,0,0,0,0,0
ENSG00000266399,1,0,0,0,0,0,0,0,0,0
ENSG00000266403,0,0,0,0,0,0,0,0,0,0
ENSG00000266405,2,6,0,3,0,4,8,0,2,2
ENSG00000266409,0,0,0,0,0,0,0,0,0,0
ENSG00000266411,0,0,0,0,0,0,0,0,0,0
ENSG00000266415,0,0,0,0,0,0,0,0,0,0
ENSG00000266416,0,0,0,0,0,0,0,0,0,0
ENSG00000266417,0,0,0,0,0,0,0,0,0,0
ENSG00000266420,0,0,0,0,0,0,0,0,0,0
ENSG00000266426,0,0,0,0,0,0,0,0,0,0
ENSG00000266429,1,1,0,0,0,0,0,1,1,1
ENSG00000266430,0,0,0,0,0,0,0,0,0,0
ENSG00000266431,0,0,0,0,0,0,0,0,0,0
ENSG00000266432,0,0,0,0,0,0,0,0,0,0
ENSG00000266433,0,0,0,0,0,0,0,0,0,0
ENSG00000266436,0,0,0,0,0,0,0,0,0,0
ENSG00000266439,0,0,0,0,0,0,0,0,0,0
ENSG00000266443,0,0,0,0,0,0,0,0,0,0
ENSG00000266448,0,0,0,0,0,0,0,0,0,0
ENSG00000266450,0,0,0,0,0,0,0,0,0,0
ENSG00000266451,0,0,0,0,0,0,0,0,0,0
ENSG00000266454,0,0,0,0,1,0,0,0,0,0
ENSG00000266459,0,0,0,0,0,0,0,0,0,0
ENSG00000266460,0,0,0,0,0,0,0,0,0,0
ENSG00000266463,0,0,0,0,0,0,0,0,0,0
ENSG00000266466,0,0,0,0,0,0,0,0,0,0
ENSG00000266470,0,0,0,0,0,0,0,0,0,0
ENSG00000266476,0,0,0,0,0,0,0,0,0,0
ENSG00000266477,0,0,0,0,0,0,0,0,0,0
ENSG00000266478,0,0,0,0,0,0,0,0,0,0
ENSG00000266479,0,1,0,0,0,0,0,0,0,0
ENSG00000266481,0,0,0,0,0,0,0,0,0,0
ENSG00000266485,0,0,0,0,0,0,0,0,0,0
ENSG00000266489,0,0,0,0,0,0,0,0,0,0
ENSG00000266494,0,0,0,0,0,0,0,1,0,0
ENSG00000266495,0,2,0,0,0,0,0,0,0,0
ENSG00000266496,0,0,0,0,0,0,0,0,0,0
ENSG00000266497,0,0,0,0,0,0,0,0,0,0
ENSG00000266500,0,0,0,0,0,0,0,0,0,0
ENSG00000266501,0,0,0,0,0,0,0,0,0,0
ENSG00000266502,0,0,0,0,0,0,0,0,0,0
ENSG00000266505,0,0,0,0,0,0,0,0,0,0
ENSG00000266508,0,0,0,0,0,0,0,0,0,0
ENSG00000266510,0,0,0,0,0,0,0,0,0,0
ENSG00000266511,0,0,0,0,0,0,0,0,0,0
ENSG00000266514,0,0,0,0,0,0,0,0,0,0
ENSG00000266515,0,0,0,0,0,0,0,0,0,0
ENSG00000266517,0,0,0,0,0,0,0,0,0,0
ENSG00000266518,0,0,0,0,0,0,0,0,0,0
ENSG00000266520,0,0,0,0,0,0,0,0,0,0
ENSG00000266521,0,0,0,0,0,0,0,0,0,0
ENSG00000266522,0,0,0,0,0,0,0,0,0,0
ENSG00000266526,0,0,0,0,0,0,0,0,0,0
ENSG00000266529,0,0,0,0,0,0,0,0,0,0
ENSG00000266530,0,0,0,0,0,0,0,0,0,0
ENSG00000266539,0,0,0,0,0,0,0,0,0,0
ENSG00000266545,0,0,0,0,0,0,0,0,0,0
ENSG00000266546,0,0,0,0,0,0,0,0,0,0
ENSG00000266547,0,0,0,0,0,0,0,0,0,0
ENSG00000266550,0,0,0,0,0,0,0,0,0,0
ENSG00000266553,0,0,0,0,0,0,0,0,0,0
ENSG00000266554,0,0,0,0,0,0,0,0,0,3
ENSG00000266556,0,0,0,0,0,0,0,0,0,0
ENSG00000266559,0,0,0,0,0,0,0,0,0,0
ENSG00000266560,0,0,0,0,0,0,0,0,0,0
ENSG00000266563,0,0,0,0,0,0,0,0,0,0
ENSG00000266564,0,0,0,0,0,0,0,0,0,0
ENSG00000266570,0,0,0,0,0,0,0,0,0,0
ENSG00000266573,0,6,0,0,0,0,0,0,0,0
ENSG00000266575,0,0,0,0,0,0,0,0,0,0
ENSG00000266578,0,0,0,0,0,0,0,0,0,0
ENSG00000266579,0,0,0,0,0,0,0,0,0,0
ENSG00000266580,0,0,0,0,0,0,0,0,0,0
ENSG00000266581,0,0,0,0,0,0,0,0,0,0
ENSG00000266582,0,0,0,0,0,0,0,0,0,0
ENSG00000266583,0,0,0,0,0,0,0,0,0,0
ENSG00000266584,0,0,0,0,0,0,0,0,0,0
ENSG00000266586,0,0,0,0,0,0,0,0,0,0
ENSG00000266587,0,0,0,0,0,0,0,0,0,0
ENSG00000266588,0,0,0,0,0,0,0,0,0,0
ENSG00000266590,0,0,0,0,0,0,0,0,0,0
ENSG00000266595,0,0,0,0,0,0,0,0,0,0
ENSG00000266597,0,0,0,0,0,0,0,0,0,0
ENSG00000266602,0,0,0,0,0,0,0,0,0,0
ENSG00000266604,0,0,0,0,0,0,0,0,0,0
ENSG00000266605,0,0,0,0,0,0,0,0,0,0
ENSG00000266608,0,0,0,0,0,0,0,0,0,0
ENSG00000266609,0,0,0,0,0,0,0,0,0,0
ENSG00000266611,0,0,0,0,0,0,0,0,0,0
ENSG00000266613,0,0,0,0,0,0,0,0,0,0
ENSG00000266614,0,0,0,0,0,0,0,0,0,0
ENSG00000266616,0,0,0,0,0,0,0,0,0,0
ENSG00000266625,0,0,0,0,0,0,0,0,1,0
ENSG00000266627,0,1,0,0,0,0,1,0,0,1
ENSG00000266630,0,0,0,0,0,0,0,0,0,0
ENSG00000266634,0,0,0,0,0,0,0,0,0,0
ENSG00000266636,0,0,0,0,0,0,0,0,0,0
ENSG00000266637,0,0,0,0,1,0,0,0,0,0
ENSG00000266644,1,2,1,2,1,2,0,0,2,1
ENSG00000266645,0,0,0,0,0,0,0,0,0,0
ENSG00000266647,0,0,0,0,0,0,0,0,0,0
ENSG00000266648,1,0,0,0,0,0,0,0,0,0
ENSG00000266652,0,0,0,0,0,0,0,0,0,0
ENSG00000266655,0,0,0,0,0,0,0,0,0,0
ENSG00000266656,0,0,0,0,0,0,0,0,0,0
ENSG00000266663,0,0,0,0,0,0,0,0,0,0
ENSG00000266664,0,0,0,0,0,0,0,0,0,0
ENSG00000266665,0,0,0,0,0,0,0,0,0,0
ENSG00000266666,0,0,0,0,0,0,0,0,0,0
ENSG00000266667,0,0,0,0,0,0,0,0,0,0
ENSG00000266668,0,0,0,0,0,0,0,0,0,0
ENSG00000266669,0,0,0,0,0,0,0,0,0,0
ENSG00000266673,0,0,0,0,0,0,0,0,0,0
ENSG00000266675,0,0,0,0,0,0,0,0,0,0
ENSG00000266678,0,0,0,0,0,0,0,0,0,0
ENSG00000266682,0,0,0,0,0,0,0,0,0,0
ENSG00000266683,0,0,0,0,0,0,0,0,0,0
ENSG00000266685,0,0,0,0,0,0,0,0,0,0
ENSG00000266691,0,0,0,0,0,0,0,0,0,0
ENSG00000266692,0,0,0,0,0,0,0,0,0,0
ENSG00000266693,0,0,0,0,0,0,0,0,0,0
ENSG00000266698,0,0,0,0,0,0,0,0,0,0
ENSG00000266699,0,0,0,0,0,0,0,0,0,0
ENSG00000266706,0,0,0,0,0,0,0,0,0,0
ENSG00000266707,2,0,0,0,2,0,0,3,0,0
ENSG00000266709,0,3,0,0,1,0,0,3,0,2
ENSG00000266711,0,0,0,0,0,0,0,0,0,0
ENSG00000266712,0,0,0,0,0,0,1,2,0,0
ENSG00000266713,0,0,0,0,0,0,0,0,0,0
ENSG00000266720,0,0,0,0,0,0,0,0,0,0
ENSG00000266721,0,0,0,0,0,0,1,1,0,0
ENSG00000266724,0,0,0,0,0,0,0,0,0,0
ENSG00000266729,0,0,0,0,0,0,1,0,0,0
ENSG00000266733,3,2,4,2,3,2,3,0,0,0
ENSG00000266734,0,0,0,0,0,0,0,0,0,0
ENSG00000266736,0,0,0,0,0,0,0,0,0,0
ENSG00000266738,0,0,0,0,0,0,0,0,0,0
ENSG00000266740,0,0,0,0,0,0,0,0,0,0
ENSG00000266743,0,0,0,0,0,0,0,0,0,0
ENSG00000266746,0,0,0,0,0,0,0,0,0,0
ENSG00000266750,0,1,0,1,0,0,0,0,0,0
ENSG00000266756,0,0,0,0,0,0,0,0,0,0
ENSG00000266758,0,1,0,0,0,1,0,0,0,1
ENSG00000266760,0,0,0,0,0,0,0,0,0,0
ENSG00000266763,0,0,0,0,0,0,0,0,0,0
ENSG00000266765,0,0,0,0,0,0,0,0,0,0
ENSG00000266768,0,0,0,0,0,0,0,0,0,0
ENSG00000266770,0,1,0,0,0,0,0,0,0,0
ENSG00000266771,0,0,0,0,0,0,0,0,0,0
ENSG00000266774,0,0,0,0,0,0,0,0,0,0
ENSG00000266775,0,0,3,0,0,0,0,0,0,0
ENSG00000266780,0,0,0,0,0,0,0,0,0,0
ENSG00000266782,0,0,0,0,0,0,0,0,0,0
ENSG00000266783,0,4,0,1,0,2,3,0,0,3
ENSG00000266786,0,0,0,0,0,4,0,0,0,0
ENSG00000266793,0,1,0,0,0,0,1,0,0,0
ENSG00000266794,0,0,0,0,0,0,0,0,0,0
ENSG00000266799,0,0,0,0,0,0,0,0,0,0
ENSG00000266804,0,0,0,0,0,0,0,0,0,0
ENSG00000266806,0,0,0,0,0,0,0,0,0,0
ENSG00000266807,0,0,0,0,0,0,0,0,0,0
ENSG00000266808,0,0,0,0,0,0,0,0,0,0
ENSG00000266809,0,0,0,0,0,0,0,0,0,0
ENSG00000266814,0,0,0,0,0,0,0,0,0,0
ENSG00000266816,0,0,0,1,1,0,1,1,0,0
ENSG00000266817,0,0,0,0,0,0,0,0,0,0
ENSG00000266818,0,0,0,0,0,0,0,0,0,0
ENSG00000266821,0,0,0,0,0,0,0,0,0,0
ENSG00000266822,0,0,0,0,0,0,0,0,0,0
ENSG00000266824,0,0,0,0,0,0,0,0,0,0
ENSG00000266827,0,0,0,0,0,0,0,0,0,0
ENSG00000266828,0,0,0,0,0,0,0,0,0,0
ENSG00000266830,0,0,0,0,0,0,0,0,0,0
ENSG00000266832,1,1,0,0,1,1,0,0,1,0
ENSG00000266835,0,0,0,0,0,0,0,0,0,0
ENSG00000266837,1,1,1,0,0,1,0,1,0,1
ENSG00000266838,0,0,0,0,0,0,0,0,0,0
ENSG00000266840,0,0,0,0,0,0,0,0,0,0
ENSG00000266846,0,0,0,0,0,0,0,0,0,0
ENSG00000266849,0,0,0,0,0,0,0,0,0,0
ENSG00000266852,1,1,0,0,0,0,0,0,0,0
ENSG00000266854,0,0,0,0,0,0,0,0,0,0
ENSG00000266855,0,0,0,0,0,0,0,0,0,0
ENSG00000266858,0,0,0,0,0,0,0,0,0,0
ENSG00000266861,0,0,0,0,0,0,0,0,0,0
ENSG00000266862,0,0,0,0,0,0,0,0,0,0
ENSG00000266863,0,0,0,0,0,0,0,0,0,0
ENSG00000266864,0,0,0,0,0,0,0,0,0,0
ENSG00000266869,0,0,0,0,0,0,0,0,0,0
ENSG00000266875,0,0,0,0,0,0,0,0,0,0
ENSG00000266877,0,0,0,0,0,0,0,0,0,0
